hospital_name,week_index,blood_group,units_required,is_holiday,avg_temp
Hospital_1,94,O+,9,False,15.344636902331095
Hospital_1,94,O-,4,False,17.274334599792983
Hospital_1,95,A+,7,False,16.226334043135726
Hospital_1,95,A-,7,False,19.8923767540032
Hospital_1,95,B+,13,False,19.832731785651312
Hospital_1,95,B-,6,False,16.619001329072486
Hospital_1,95,AB+,11,False,17.27230832995128
Hospital_1,95,AB-,13,False,16.4296848094545
Hospital_1,95,O+,8,False,18.445766171450945
Hospital_1,95,O-,7,False,17.7611158484146
Hospital_1,96,A+,5,False,17.391484402690658
Hospital_1,96,A-,12,False,18.64601654418781
Hospital_1,96,B+,10,False,17.56699474354732
Hospital_1,96,B-,0,False,20.683924562814706
Hospital_1,96,AB+,3,False,18.412801064239577
Hospital_1,96,AB-,8,False,19.953219073564963
Hospital_1,96,O+,5,False,20.76310097930964
Hospital_1,96,O-,6,False,18.9534911683595
Hospital_1,97,A+,8,False,18.77598931990304
Hospital_1,97,A-,19,False,20.866497526966263
Hospital_1,97,B+,0,False,16.742151162783117
Hospital_1,97,B-,7,False,17.76668318568939
Hospital_1,97,AB+,3,False,17.924670815259923
Hospital_1,97,AB-,12,False,17.422937546401027
Hospital_1,97,O+,2,False,16.708390372279116
Hospital_1,97,O-,3,False,20.123528490908267
Hospital_1,98,A+,6,False,20.76065500195054
Hospital_1,98,A-,7,False,17.267834645255675
Hospital_1,98,B+,1,False,20.385878255809377
Hospital_1,98,B-,7,False,17.746466265582583
Hospital_1,98,AB+,15,False,20.24877892647493
Hospital_1,98,AB-,11,False,17.705305614584983
Hospital_1,98,O+,0,False,19.861831661776083
Hospital_1,98,O-,4,False,21.332216545166705
Hospital_1,99,A+,13,False,18.270135413749333
Hospital_1,99,A-,6,False,18.67011701281373
Hospital_1,99,B+,6,False,19.110862061846174
Hospital_1,99,B-,6,False,21.758928548600892
Hospital_1,99,AB+,12,False,19.931440170187507
Hospital_1,99,AB-,5,False,20.573741073384884
Hospital_1,99,O+,8,False,21.266988118335036
Hospital_1,99,O-,4,False,18.41729666243275
Hospital_1,100,A+,18,False,19.60013317948762
Hospital_1,100,A-,18,False,21.854995211747983
Hospital_1,100,B+,6,False,19.30047841304296
Hospital_1,100,B-,1,False,20.274611271462156
Hospital_1,100,AB+,13,False,22.5981625328158
Hospital_1,100,AB-,7,False,22.160259167361826
Hospital_1,100,O+,5,False,22.252850990436322
Hospital_1,100,O-,12,False,21.01551142200364
Hospital_1,101,A+,9,False,19.2792637281491
Hospital_1,101,A-,10,False,19.582597414328138
Hospital_1,101,B+,8,False,19.154780327382205
Hospital_1,101,B-,4,False,21.158099412946108
Hospital_1,101,AB+,2,False,21.60732460951737
Hospital_1,101,AB-,12,False,19.849917180134746
Hospital_1,101,O+,11,False,22.62858010902585
Hospital_1,101,O-,15,False,23.21250736062433
Hospital_1,102,A+,9,False,21.25415566965484
Hospital_1,102,A-,12,False,22.7547168382708
Hospital_1,102,B+,12,False,22.654400751724655
Hospital_1,102,B-,14,False,22.69867379439288
Hospital_1,102,AB+,9,False,19.33118204596651
Hospital_1,102,AB-,18,False,21.011586262998264
Hospital_1,102,O+,17,False,20.721427623215483
Hospital_1,102,O-,10,False,18.87688125149259
Hospital_1,103,A+,14,True,19.823963738373532
Hospital_1,103,A-,3,True,23.600512232364387
Hospital_1,103,B+,13,True,20.21264792338714
Hospital_1,103,B-,9,True,20.019692145029293
Hospital_1,103,AB+,6,True,20.980880075143407
Hospital_1,103,AB-,5,True,20.468219736992868
Hospital_1,103,O+,14,True,22.445744487360642
Hospital_1,103,O-,12,True,23.458919222429607
Hospital_2,0,A+,12,True,23.984468924015765
Hospital_2,0,A-,11,True,21.87638495760255
Hospital_2,0,B+,15,True,20.47393913535854
Hospital_2,0,B-,4,True,20.888629771459055
Hospital_2,0,AB+,8,True,24.829291131345872
Hospital_2,0,AB-,17,True,20.760814307395346
Hospital_2,0,O+,12,True,24.6777896201681
Hospital_2,0,O-,3,True,22.47980382648658
Hospital_2,1,A+,17,False,25.09112953581906
Hospital_2,1,A-,7,False,20.786921642407506
Hospital_2,1,B+,13,False,21.855886305546306
Hospital_2,1,B-,16,False,24.859343260116752
Hospital_2,1,AB+,8,False,22.702363003863866
Hospital_2,1,AB-,8,False,22.0408766183901
Hospital_2,1,O+,20,False,21.037119436491942
Hospital_2,1,O-,14,False,24.596038013027936
Hospital_2,2,A+,24,False,25.772558059287107
Hospital_2,2,A-,15,False,24.560395624817858
Hospital_2,2,B+,17,False,22.87378546595652
Hospital_2,2,B-,20,False,22.525407461412915
Hospital_2,2,AB+,6,False,25.524065012313336
Hospital_2,2,AB-,17,False,24.781027748492868
Hospital_2,2,O+,20,False,21.54696799000361
Hospital_2,2,O-,20,False,24.032178212682393
Hospital_2,3,A+,11,False,25.34215733261853
Hospital_2,3,A-,21,False,25.570265581641642
Hospital_2,3,B+,17,False,24.166702280231203
Hospital_2,3,B-,24,False,22.44962325497979
Hospital_2,3,AB+,19,False,23.968390908939483
Hospital_2,3,AB-,14,False,26.516300830931044
Hospital_2,3,O+,14,False,23.845948443239877
Hospital_2,3,O-,17,False,23.314455099830784
Hospital_2,4,A+,18,False,23.76877701702783
Hospital_2,4,A-,10,False,23.031390163527306
Hospital_2,4,B+,7,False,27.275158158671477
Hospital_2,4,B-,22,False,26.956941559248005
Hospital_2,4,AB+,10,False,25.511604377894994
Hospital_2,4,AB-,17,False,23.664021968205518
Hospital_2,4,O+,16,False,22.5199614856456
Hospital_2,4,O-,24,False,23.303690042720426
Hospital_2,5,A+,21,False,27.487285172029782
Hospital_2,5,A-,13,False,23.23605253941538
Hospital_2,5,B+,25,False,24.172423179851563
Hospital_2,5,B-,23,False,26.70549588605641
Hospital_2,5,AB+,13,False,24.979476537221604
Hospital_2,5,AB-,22,False,24.86505304086285
Hospital_2,5,O+,10,False,23.207141794250997
Hospital_2,5,O-,6,False,23.972062642350263
Hospital_2,6,A+,22,False,28.175207735949897
Hospital_2,6,A-,15,False,28.069631663735105
Hospital_2,6,B+,25,False,26.487045520702225
Hospital_2,6,B-,20,False,27.66312241180703
Hospital_2,6,AB+,22,False,27.987594101337955
Hospital_2,6,AB-,20,False,27.98578036018526
Hospital_2,6,O+,20,False,27.62752367818327
Hospital_2,6,O-,20,False,26.087396270145483
Hospital_2,7,A+,15,False,26.15751848635419
Hospital_2,7,A-,13,False,24.82316096381757
Hospital_2,7,B+,19,False,26.718605976820815
Hospital_2,7,B-,10,False,24.06392231820969
Hospital_2,7,AB+,16,False,25.33180286714307
Hospital_2,7,AB-,14,False,28.379945630460842
Hospital_2,7,O+,11,False,27.96711292558601
Hospital_2,7,O-,9,False,25.47605306475095
Hospital_2,8,A+,21,False,28.842542130676854
Hospital_2,8,A-,20,False,26.246367952935834
Hospital_2,8,B+,16,False,26.24787522437231
Hospital_2,8,B-,9,False,26.812465745440658
Hospital_2,8,AB+,16,False,26.362630568168626
Hospital_2,8,AB-,17,False,26.966346197365894
Hospital_2,8,O+,22,False,27.562896802922577
Hospital_2,8,O-,18,False,24.99110640906042
Hospital_2,9,A+,21,False,28.875080771194746
Hospital_2,9,A-,11,False,24.445173674515182
Hospital_2,9,B+,12,False,25.155495520024843
Hospital_2,9,B-,14,False,26.67467435800667
Hospital_2,9,AB+,24,False,24.73923958053567
Hospital_2,9,AB-,17,False,27.360654163880955
Hospital_2,9,O+,13,False,28.765526950548015
Hospital_2,9,O-,20,False,27.78922676944103
Hospital_2,10,A+,11,True,27.867824309185856
Hospital_2,10,A-,27,True,28.6879720030117
Hospital_2,10,B+,20,True,28.24107835906492
Hospital_2,10,B-,22,True,28.44854348993723
Hospital_2,10,AB+,20,True,25.32837083082649
Hospital_2,10,AB-,18,True,26.821664184222296
Hospital_2,10,O+,17,True,29.21749284330067
Hospital_2,10,O-,14,True,26.938417850555457
Hospital_2,11,A+,13,False,24.998386742679703
Hospital_2,11,A-,25,False,24.974523532245257
Hospital_2,11,B+,23,False,26.06756263295674
Hospital_2,11,B-,22,False,28.83466642915304
Hospital_2,11,AB+,21,False,28.32279554570197
Hospital_2,11,AB-,16,False,26.74970621716796
Hospital_2,11,O+,13,False,28.497863480380175
Hospital_2,11,O-,9,False,28.96235685474882
Hospital_2,12,A+,17,False,27.904333787645598
Hospital_2,12,A-,23,False,26.9144131994031
Hospital_2,12,B+,12,False,27.158101333153432
Hospital_2,12,B-,17,False,27.63433314694636
Hospital_2,12,AB+,12,False,29.000392423596967
Hospital_2,12,AB-,10,False,29.761376268525602
Hospital_2,12,O+,12,False,28.559352176499967
Hospital_2,12,O-,21,False,27.202600026838585
Hospital_2,13,A+,10,False,27.68129576539321
Hospital_2,13,A-,9,False,29.99683779837408
Hospital_2,13,B+,23,False,27.913631058826407
Hospital_2,13,B-,11,False,26.64011942765599
Hospital_2,13,AB+,18,False,29.610232813767176
Hospital_2,13,AB-,20,False,27.27216213750654
Hospital_2,13,O+,20,False,29.74627148786516
Hospital_2,13,O-,11,False,27.946637736862293
Hospital_2,14,A+,12,False,25.733948138032044
Hospital_2,14,A-,16,False,29.781110660178015
Hospital_2,14,B+,6,False,26.698852534479265
Hospital_2,14,B-,15,False,25.45014864926825
Hospital_2,14,AB+,14,False,29.52119288720317
Hospital_2,14,AB-,22,False,25.080481943456324
Hospital_2,14,O+,20,False,27.3215169560136
Hospital_2,14,O-,23,False,28.774058595475463
Hospital_2,15,A+,15,False,28.54130419511285
Hospital_2,15,A-,24,False,28.016662942633555
Hospital_2,15,B+,10,False,28.424381010361614
Hospital_2,15,B-,12,False,27.178160723722872
Hospital_2,15,AB+,13,False,26.494209357981617
Hospital_2,15,AB-,11,False,29.26828503983809
Hospital_2,15,O+,12,False,27.15434377898913
Hospital_2,15,O-,16,False,27.927463525219085
Hospital_2,16,A+,19,False,26.488299427125668
Hospital_2,16,A-,18,False,25.736365443723898
Hospital_2,16,B+,24,False,27.868441929780094
Hospital_2,16,B-,11,False,28.217319337040212
Hospital_2,16,AB+,18,False,27.079215379068565
Hospital_2,16,AB-,22,False,25.497619344800608
Hospital_2,16,O+,16,False,27.203917695175353
Hospital_2,16,O-,15,False,26.480816842512056
Hospital_2,17,A+,14,False,25.76289536697972
Hospital_2,17,A-,25,False,29.423910392544716
Hospital_2,17,B+,14,False,27.995536678265136
Hospital_2,17,B-,22,False,25.9536842927507
Hospital_2,17,AB+,26,False,28.768133626055864
Hospital_2,17,AB-,19,False,25.830682763601942
Hospital_2,17,O+,14,False,27.57745649947261
Hospital_2,17,O-,13,False,25.978502114069958
Hospital_2,18,A+,23,False,29.062152967927876
Hospital_2,18,A-,21,False,28.110586262926955
Hospital_2,18,B+,17,False,25.436938210645717
Hospital_2,18,B-,23,False,25.040932189053212
Hospital_2,18,AB+,14,False,25.3701604827173
Hospital_2,18,AB-,9,False,28.1689551518517
Hospital_2,18,O+,11,False,27.253604239218745
Hospital_2,18,O-,11,False,26.707210165070997
Hospital_2,19,A+,20,False,28.41671641028607
Hospital_2,19,A-,14,False,25.54528129743864
Hospital_2,19,B+,20,False,27.941482743815172
Hospital_2,19,B-,17,False,24.408002084675086
Hospital_2,19,AB+,18,False,23.76621794636512
Hospital_2,19,AB-,21,False,27.734598619197655
Hospital_2,19,O+,15,False,28.44189814338846
Hospital_2,19,O-,10,False,25.128469627328414
Hospital_2,20,A+,17,False,25.031643938966564
Hospital_2,20,A-,24,False,28.271311114903344
Hospital_2,20,B+,22,False,25.210849505075455
Hospital_2,20,B-,9,False,28.24593401603021
Hospital_2,20,AB+,15,False,26.203118475897522
Hospital_2,20,AB-,7,False,24.416758352547326
Hospital_2,20,O+,21,False,25.04883968071833
Hospital_2,20,O-,20,False,23.405362045184955
Hospital_2,21,A+,5,False,25.24533689836465
Hospital_2,21,A-,18,False,26.32342005364689
Hospital_2,21,B+,20,False,22.864048787733843
Hospital_2,21,B-,18,False,27.729522545374905
Hospital_2,21,AB+,23,False,24.74453151447618
Hospital_2,21,AB-,9,False,26.25809450277046
Hospital_2,21,O+,18,False,27.296331807244883
Hospital_2,21,O-,12,False,27.266186674207372
Hospital_2,22,A+,5,False,24.434090825013307
Hospital_2,22,A-,13,False,27.17189649386789
Hospital_2,22,B+,5,False,25.73254750204909
Hospital_2,22,B-,10,False,23.748104610702196
Hospital_2,22,AB+,8,False,26.052545827318557
Hospital_2,22,AB-,21,False,27.139930075327175
Hospital_2,22,O+,24,False,24.836484379848713
Hospital_2,22,O-,21,False,24.381311056851615
Hospital_2,23,A+,6,False,24.011873008422107
Hospital_2,23,A-,9,False,23.877440655009377
Hospital_2,23,B+,16,False,23.51404444616089
Hospital_2,23,B-,16,False,25.29357354218997
Hospital_2,23,AB+,11,False,22.705622121725867
Hospital_2,23,AB-,11,False,23.82719962587437
Hospital_2,23,O+,18,False,24.162677190085002
Hospital_2,23,O-,20,False,24.999818819352136
Hospital_2,24,A+,16,False,26.169689608560887
Hospital_2,24,A-,17,False,24.91913268988519
Hospital_2,24,B+,20,False,21.660211463630393
Hospital_2,24,B-,9,False,25.481850823322826
Hospital_2,24,AB+,12,False,22.67717062707947
Hospital_2,24,AB-,21,False,22.42960254298203
Hospital_2,24,O+,4,False,25.525732413826965
Hospital_2,24,O-,7,False,25.466651467268573
Hospital_2,25,A+,11,False,21.7593915417361
Hospital_2,25,A-,13,False,21.6720337230415
Hospital_2,25,B+,15,False,23.090613895853785
Hospital_2,25,B-,16,False,21.376134193820665
Hospital_2,25,AB+,17,False,24.885360615555037
Hospital_2,25,AB-,18,False,21.724360549911978
Hospital_2,25,O+,18,False,22.99218015448161
Hospital_2,25,O-,14,False,24.651332979523552
Hospital_2,26,A+,22,False,21.129195827989737
Hospital_2,26,A-,20,False,24.434219149055025
Hospital_2,26,B+,18,False,20.66014824162331
Hospital_2,26,B-,13,False,24.73258442355725
Hospital_2,26,AB+,13,False,23.563338551991396
Hospital_2,26,AB-,6,False,24.600669595817646
Hospital_2,26,O+,16,False,20.652101818198854
Hospital_2,26,O-,18,False,20.796220558667464
Hospital_2,27,A+,19,False,21.752036333084266
Hospital_2,27,A-,12,False,23.22118386954009
Hospital_2,27,B+,19,False,24.386003390682074
Hospital_2,27,B-,10,False,23.302715252010536
Hospital_2,27,AB+,17,False,21.537759282811848
Hospital_2,27,AB-,21,False,19.553799380036693
Hospital_2,27,O+,21,False,22.215289008775514
Hospital_2,27,O-,18,False,22.240772341791537
Hospital_2,28,A+,18,False,22.527583205300438
Hospital_2,28,A-,8,False,22.457506278524484
Hospital_2,28,B+,13,False,23.698118338451966
Hospital_2,28,B-,9,False,18.929209188463478
Hospital_2,28,AB+,19,False,22.174449651298556
Hospital_2,28,AB-,7,False,23.46519403731155
Hospital_2,28,O+,8,False,20.369779719581008
Hospital_2,28,O-,14,False,20.165518769819457
Hospital_2,29,A+,13,False,21.861353634591264
Hospital_2,29,A-,0,False,19.038128747268296
Hospital_2,29,B+,3,False,20.969839459575667
Hospital_2,29,B-,7,False,22.682191622394445
Hospital_2,29,AB+,20,False,22.13547463989826
Hospital_2,29,AB-,13,False,21.583597053243913
Hospital_2,29,O+,4,False,20.034262120711098
Hospital_2,29,O-,0,False,18.683744319768643
Hospital_2,30,A+,18,False,19.248946004347715
Hospital_2,30,A-,13,False,18.522206393143644
Hospital_2,30,B+,6,False,18.12890840267461
Hospital_2,30,B-,6,False,18.3272358736717
Hospital_2,30,AB+,6,False,19.769360442872834
Hospital_2,30,AB-,3,False,20.420946508327983
Hospital_2,30,O+,11,False,19.984954933239806
Hospital_2,30,O-,12,False,22.4390740496764
Hospital_2,31,A+,3,True,21.8683587048612
Hospital_2,31,A-,14,True,18.776258700176264
Hospital_2,31,B+,5,True,18.414586632774764
Hospital_2,31,B-,18,True,21.92050172720889
Hospital_2,31,AB+,17,True,21.341482631997142
Hospital_2,31,AB-,15,True,22.10493269992727
Hospital_2,31,O+,3,True,19.969786908496836
Hospital_2,31,O-,11,True,17.999943953655276
Hospital_2,32,A+,5,False,17.310662786940718
Hospital_2,32,A-,16,False,17.552286719633393
Hospital_2,32,B+,7,False,18.3812213995713
Hospital_2,32,B-,6,False,17.42625918212363
Hospital_2,32,AB+,10,False,17.4163185689414
Hospital_2,32,AB-,9,False,17.897274732910766
Hospital_2,32,O+,4,False,20.959262770079214
Hospital_2,32,O-,7,False,17.81275846420689
Hospital_2,33,A+,6,False,16.950915313401058
Hospital_2,33,A-,11,False,20.639967952843097
Hospital_2,33,B+,5,False,19.520825760407778
Hospital_2,33,B-,14,False,17.937536050984534
Hospital_2,33,AB+,6,False,19.51036014209008
Hospital_2,33,AB-,10,False,20.53553259071537
Hospital_2,33,O+,4,False,20.005896537373193
Hospital_2,33,O-,14,False,20.442294206490594
Hospital_2,34,A+,13,False,20.84854886344997
Hospital_2,34,A-,12,False,16.95557175895373
Hospital_2,34,B+,6,False,20.27651057546833
Hospital_2,34,B-,9,False,19.158506787382816
Hospital_2,34,AB+,8,False,17.246053258047343
Hospital_2,34,AB-,2,False,16.79002522088469
Hospital_2,34,O+,14,False,18.866059577768425
Hospital_2,34,O-,3,False,16.499663390280816
Hospital_2,35,A+,7,False,15.704242513630339
Hospital_2,35,A-,6,False,16.728838052664678
Hospital_2,35,B+,2,False,18.730959458243905
Hospital_2,35,B-,6,False,16.8735404413967
Hospital_2,35,AB+,1,False,18.90274204514938
Hospital_2,35,AB-,7,False,16.476738129517756
Hospital_2,35,O+,2,False,16.575980830435512
Hospital_2,35,O-,4,False,18.01905147556
Hospital_2,36,A+,0,False,16.24795225274718
Hospital_2,36,A-,1,False,17.806787614586185
Hospital_2,36,B+,4,False,18.737307036817676
Hospital_2,36,B-,6,False,19.611704217558362
Hospital_2,36,AB+,14,False,17.79682648965759
Hospital_2,36,AB-,8,False,15.8271469928284
Hospital_2,36,O+,9,False,18.566999446610232
Hospital_2,36,O-,13,False,18.511863961909263
Hospital_2,37,A+,7,False,16.087941386697523
Hospital_2,37,A-,8,False,19.87111923727705
Hospital_2,37,B+,6,False,16.76598675405933
Hospital_2,37,B-,16,False,16.84585985065948
Hospital_2,37,AB+,1,False,18.295138558244233
Hospital_2,37,AB-,9,False,18.25212045656779
Hospital_2,37,O+,7,False,19.112079992011083
Hospital_2,37,O-,5,False,19.32863565330411
Hospital_2,38,A+,5,False,17.379888261146412
Hospital_2,38,A-,16,False,15.075498563128313
Hospital_2,38,B+,13,False,18.98324791759866
Hospital_2,38,B-,9,False,17.983246622854463
Hospital_2,38,AB+,10,False,18.58411439391661
Hospital_2,38,AB-,3,False,15.600619200275576
Hospital_2,38,O+,3,False,17.712614793950074
Hospital_2,38,O-,14,False,16.2010550079372
Hospital_2,39,A+,0,False,19.856554964042815
Hospital_2,39,A-,6,False,18.918831467087642
Hospital_2,39,B+,1,False,19.8118649437259
Hospital_2,39,B-,7,False,19.68633232139127
Hospital_2,39,AB+,9,False,16.12256927401269
Hospital_2,39,AB-,6,False,16.43511465048666
Hospital_2,39,O+,8,False,16.25826816870465
Hospital_2,39,O-,4,False,19.368649420474902
Hospital_2,40,A+,6,False,16.909669863947666
Hospital_2,40,A-,14,False,17.379739950754114
Hospital_2,40,B+,11,False,17.723903758566788
Hospital_2,40,B-,0,False,17.53634432903108
Hospital_2,40,AB+,8,False,17.19675871630058
Hospital_2,40,AB-,13,False,15.535441758684712
Hospital_2,40,O+,7,False,17.470935009947485
Hospital_2,40,O-,13,False,16.56524339937633
Hospital_2,41,A+,15,False,16.24908442063063
Hospital_2,41,A-,5,False,15.517320431937328
Hospital_2,41,B+,10,False,19.480617412024152
Hospital_2,41,B-,0,False,19.02229642149319
Hospital_2,41,AB+,3,False,15.765083503416953
Hospital_2,41,AB-,14,False,19.918531612015943
Hospital_2,41,O+,8,False,15.914963268022461
Hospital_2,41,O-,13,False,19.70945289786716
Hospital_2,42,A+,15,False,16.432218907716173
Hospital_2,42,A-,13,False,17.354505523075634
Hospital_2,42,B+,9,False,15.587786819819916
Hospital_2,42,B-,16,False,17.57531008225033
Hospital_2,42,AB+,0,False,17.074961093610682
Hospital_2,42,AB-,13,False,17.796494834635592
Hospital_2,42,O+,16,False,18.118955005720895
Hospital_2,42,O-,13,False,18.66337475956111
Hospital_2,43,A+,13,False,18.01907023642002
Hospital_2,43,A-,7,False,20.487775862397275
Hospital_2,43,B+,11,False,19.253402175019815
Hospital_2,43,B-,12,False,17.99022039688442
Hospital_2,43,AB+,11,False,17.28352430825885
Hospital_2,43,AB-,11,False,17.631508743182238
Hospital_2,43,O+,9,False,17.502505108590032
Hospital_2,43,O-,14,False,18.54164841752867
Hospital_2,44,A+,7,False,16.10883300909188
Hospital_2,44,A-,16,False,19.939284770979054
Hospital_2,44,B+,11,False,20.500291870048063
Hospital_2,44,B-,10,False,15.933476319052224
Hospital_2,44,AB+,5,False,19.766330583750364
Hospital_2,44,AB-,5,False,19.059654730268164
Hospital_2,44,O+,7,False,19.62056818909712
Hospital_2,44,O-,0,False,16.105815856426396
Hospital_2,45,A+,8,False,18.925478436330323
Hospital_2,45,A-,6,False,16.485287827014176
Hospital_2,45,B+,9,False,16.63275762961979
Hospital_2,45,B-,12,False,18.761349467502562
Hospital_2,45,AB+,5,False,19.07870800234399
Hospital_2,45,AB-,7,False,19.211176468822675
Hospital_2,45,O+,2,False,16.598563610667316
Hospital_2,45,O-,1,False,16.641096594177743
Hospital_2,46,A+,6,False,17.75868227132687
Hospital_2,46,A-,11,False,21.61027259601331
Hospital_2,46,B+,15,False,20.695601298625355
Hospital_2,46,B-,15,False,18.00398222061396
Hospital_2,46,AB+,0,False,18.178163287194273
Hospital_2,46,AB-,1,False,18.507046675728002
Hospital_2,46,O+,4,False,16.691017052249553
Hospital_2,46,O-,17,False,17.2135752282933
Hospital_2,47,A+,11,False,21.69203223120136
Hospital_2,47,A-,7,False,17.22112555559933
Hospital_2,47,B+,14,False,17.871097057715655
Hospital_2,47,B-,6,False,18.03660729153445
Hospital_2,47,AB+,16,False,17.289204793504897
Hospital_2,47,AB-,10,False,17.926435400908094
Hospital_2,47,O+,8,False,21.38631242347241
Hospital_2,47,O-,19,False,20.56157049963766
Hospital_2,48,A+,5,False,20.713693753120268
Hospital_2,48,A-,5,False,21.11750921148167
Hospital_2,48,B+,8,False,18.546456538875127
Hospital_2,48,B-,11,False,18.255757878147836
Hospital_2,48,AB+,6,False,21.830832170009383
Hospital_2,48,AB-,14,False,21.35081786259352
Hospital_2,48,O+,3,False,20.586674378406876
Hospital_2,48,O-,10,False,20.978674945933285
Hospital_2,49,A+,12,False,20.56960076946647
Hospital_2,49,A-,2,False,19.478649662774973
Hospital_2,49,B+,15,False,18.26514037432584
Hospital_2,49,B-,7,False,19.033491512582938
Hospital_2,49,AB+,12,False,19.981219843828104
Hospital_2,49,AB-,10,False,21.54838440844553
Hospital_2,49,O+,14,False,21.095380565993953
Hospital_2,49,O-,10,False,20.504255344043827
Hospital_2,50,A+,15,False,18.84736646955972
Hospital_2,50,A-,9,False,22.161228883063558
Hospital_2,50,B+,9,False,19.256308632067245
Hospital_2,50,B-,16,False,19.2648919325281
Hospital_2,50,AB+,4,False,21.094672066585687
Hospital_2,50,AB-,8,False,19.70083418243358
Hospital_2,50,O+,12,False,22.340807657977365
Hospital_2,50,O-,6,False,22.876691918065962
Hospital_2,51,A+,18,True,22.889131716634843
Hospital_2,51,A-,13,True,23.91332521634549
Hospital_2,51,B+,16,True,24.17795476648245
Hospital_2,51,B-,15,True,20.372756920231478
Hospital_2,51,AB+,16,True,21.685063773908993
Hospital_2,51,AB-,8,True,21.506950817434948
Hospital_2,51,O+,6,True,21.33543649943746
Hospital_2,51,O-,18,True,20.083833684696533
Hospital_2,52,A+,16,True,23.48901084965243
Hospital_2,52,A-,12,True,23.402940573834538
Hospital_2,52,B+,14,True,23.30362771493347
Hospital_2,52,B-,12,True,22.301049760897904
Hospital_2,52,AB+,10,True,20.22603072579694
Hospital_2,52,AB-,13,True,20.12569068201538
Hospital_2,52,O+,12,True,21.549201165437804
Hospital_2,52,O-,5,True,22.01940957584852
Hospital_2,53,A+,7,False,21.881991763517444
Hospital_2,53,A-,6,False,20.723760726645335
Hospital_2,53,B+,6,False,21.652594198794993
Hospital_2,53,B-,19,False,23.263566426763852
Hospital_2,53,AB+,9,False,23.39920600257932
Hospital_2,53,AB-,16,False,21.11295726781869
Hospital_2,53,O+,6,False,23.054178691555403
Hospital_2,53,O-,12,False,23.588695754777156
Hospital_2,54,A+,17,False,23.416747080758352
Hospital_2,54,A-,12,False,24.490029456413335
Hospital_2,54,B+,6,False,24.098176253771534
Hospital_2,54,B-,16,False,23.38369766409861
Hospital_2,54,AB+,15,False,21.515413462829713
Hospital_2,54,AB-,10,False,22.4076269717168
Hospital_2,54,O+,14,False,25.86646758566912
Hospital_2,54,O-,14,False,24.02675946851207
Hospital_2,55,A+,22,False,25.71295666376251
Hospital_2,55,A-,17,False,26.169569691864588
Hospital_2,55,B+,12,False,23.227846331945784
Hospital_2,55,B-,11,False,26.153955070967314
Hospital_2,55,AB+,11,False,22.110459025542426
Hospital_2,55,AB-,19,False,22.666885044153187
Hospital_2,55,O+,4,False,23.14910680866341
Hospital_2,55,O-,13,False,21.896981175254925
Hospital_2,56,A+,8,False,25.171332465547113
Hospital_2,56,A-,13,False,26.08029560332554
Hospital_2,56,B+,13,False,25.865796715599718
Hospital_2,56,B-,15,False,25.333369288338616
Hospital_2,56,AB+,18,False,22.690408148941412
Hospital_2,56,AB-,9,False,24.918867672197464
Hospital_2,56,O+,21,False,22.732488047086285
Hospital_2,56,O-,11,False,23.516247848595434
Hospital_2,57,A+,13,False,24.42486729416964
Hospital_2,57,A-,4,False,25.69115129114995
Hospital_2,57,B+,13,False,23.95693769966793
Hospital_2,57,B-,7,False,27.006393249162134
Hospital_2,57,AB+,5,False,24.20983674680706
Hospital_2,57,AB-,18,False,27.33126089089197
Hospital_2,57,O+,8,False,23.678763384632937
Hospital_2,57,O-,8,False,24.214644729009994
Hospital_2,58,A+,16,False,26.93448763913347
Hospital_2,58,A-,16,False,23.853698179236492
Hospital_2,58,B+,12,False,24.8689091105214
Hospital_2,58,B-,17,False,26.28211887764677
Hospital_2,58,AB+,15,False,24.632466305336756
Hospital_2,58,AB-,12,False,24.99802277643827
Hospital_2,58,O+,12,False,24.803818171905128
Hospital_2,58,O-,10,False,26.543512590056423
Hospital_2,59,A+,9,False,24.96261980322677
Hospital_2,59,A-,21,False,23.82039627612721
Hospital_2,59,B+,20,False,27.38822416878853
Hospital_2,59,B-,12,False,26.63310993650328
Hospital_2,59,AB+,11,False,26.962328489143275
Hospital_2,59,AB-,20,False,27.60314511021903
Hospital_2,59,O+,10,False,23.83253903266156
Hospital_2,59,O-,11,False,27.901819584468324
Hospital_2,60,A+,10,False,24.58302486934815
Hospital_2,60,A-,20,False,25.173034154864872
Hospital_2,60,B+,12,False,26.952273975934315
Hospital_2,60,B-,17,False,29.090060022700534
Hospital_2,60,AB+,13,False,27.316572713497326
Hospital_2,60,AB-,17,False,27.837504676223297
Hospital_2,60,O+,12,False,29.027301338432515
Hospital_2,60,O-,19,False,26.294172589369353
Hospital_2,61,A+,11,False,28.737086492582275
Hospital_2,61,A-,13,False,25.59436802470893
Hospital_2,61,B+,17,False,26.39372970186537
Hospital_2,61,B-,26,False,29.398434048287022
Hospital_2,61,AB+,21,False,27.24460321025876
Hospital_2,61,AB-,7,False,25.60708339643445
Hospital_2,61,O+,12,False,28.881265381579848
Hospital_2,61,O-,8,False,28.332457754274923
Hospital_2,62,A+,21,True,25.490244186664157
Hospital_2,62,A-,24,True,28.498809891723532
Hospital_2,62,B+,16,True,27.450097159589227
Hospital_2,62,B-,17,True,27.7875726610983
Hospital_2,62,AB+,9,True,27.04952406322727
Hospital_2,62,AB-,15,True,25.90035233900507
